Id,Review,Label
532,I am dropping this course. don't e-mail any more for this course. How do I unroll in this course.,1
558,"If you don't speak Chinese it's a terrible course...The lectures are recorded from lectures at university and the rhythm is very slow and not very well explained (at least the first week). The transcriptions into English are incomplete, so understand this course is very very complicated.I do not recommend it at all.",1
630,"I was terribly disappointed in this course. Mr. Onuf spends the majority of these lectures implying what Jefferson thinks without discussing much in the way of actual history. Further, the course seems more of a commercial for the University of Virginia than anything else. Overall, a waste of time.",1
644,The lectures are just videos of the professor bloviating about Jefferson. There is nothing academic about this course.,1
665,79 USD? just to be able to submit peer-graded assignments... talk about greed,1
796,"It says 'advanced writing' but it is advanced for college students, not advanced overall. I found it extremely basic.",1
865,"Extremely poor quality of instruction. The lectures themselves are little more than the material being read directly off the slides by an individual with a poor grasp on the English language. The majority of the slides are walls of unclear and non-descriptive text. Even with reading directly from the slides, the lecturer is overly circumstantial in her explanations if not just outright tangential. I commend the authors for putting together a course outside of their native language but, in this case at least, it does more harm than good.In short, this course has the air of a group of first year students giving a presentation verbatim from the slides, as another commenter also mentioned below.",1
866,"This course is a discreditation to coursera, and it's low standards are appalling. From a purely certificate based perspective, the only requirement to complete the course are completely the quizzes. They are short, and can easily be googled, or the slides can be downloaded and the answers simply CRTL+F for keyboards. There is zero need to watch the lectures ( at least for the first 2 weeks).The lectures are terrible themselves. The English is beyond horrible, and I don't understand the modern culture of having teachers teach in languages they can't speak. It is purely reading off the slides in any case, word for word. I learned more about the basics in neuroscience in a 20 minutes lecture from a separate course, ""Computational Neuroscience"" than the entire first week here.If you actually want to learn neuroscience, check out HardvardX's intro course.",1
868,"This is the worst, most pathetic course I have taken online. If Peking University believes this is their best - I'll not be taking another course with them. The instructor's command of the English language is awful and the sub-titles are some help, but not a lot. Instructors are just talking faces up front - they cannot teach. They may be great in the lab, but keep them out of the classroom. I toughed out the course, but it only got worse. I had originally signed up for parts 1 and 2 of this course. Canceled part 2. The use of slides that are not clear / too small and not on the screen long enough to digest the information did not help. Do yourself a favor - avoid this course. As a side note - I have taken in excess of 25 online courses, this was the most painful.",1
870,Very boring... The professor is just reading (with a bad English). The illustrations are also very boring...,1
874,"The professors sound like a group of first-year students presenting a group project, literally reading notes off of a powerpoint slide. The professors also can't speak English, so instead of explaining things in depth, they have to very, very slowly read basic phrases (to explain complex subject matter) off of what's basically a teleprompter.",1
880,"Really poor powerpoint presentations and videos, half in chinese. The accent of the teacher is horrible (i'm not an english-native speaking person so it's hard for me to follow english when badly spoken, so i cut off the sound and only read the subtitles.)The content is interesting though.",1
883,"I don't want to be mean, but the first week was terrible! I was expecting what it said: ADVANCED neurobiology.I feel bad giving this review. I'm just dropping the course.",1
884,"After finishing week 1, I have decided to stick with Duke university's Medical neuroscience which is starting up again. I also highly recommend ""Understanding the Brain The Neurobiology of Everyday Life"" which I believe was taught by the University of Chicago. I found them to be far more engaging the viewer and the format to be much easier to follow. I found it visually disturbing and also have to keep pausing to read the slide before it switches.It's too bad because I was really looking forward to this course. It also seemed she had trouble pronouncing many of the words and I do not want to learn how to pronounce many of them incorrectly also many of the slides did not have an English translation on them.",1
887,"This course is useless and perhaps even harmful.The professors would have done much better if they had taught the class in their native Chinese language and then got a really good translator to make subtitles in English.I tried turning off the sound and just watching the presentation while reading the subtitles, but even this was so badly done in terms of language and presentation, that although I desperately wanted to take a course in advanced neurobiology, I felt that this course could actually destroy my love for the subject or teach me things that are incorrect because of language mistakes.If you are not a native speaker of English then by all means steer even further clear as you will learn some very bad English habits and pronunciation.I'm sure the profs' English ability is fine for collaborating with other professionals who already know the material, but teaching in English was a big mistake.Again, I highly suggest they re-do the entire thing in Chinese and get really good translations and subtitles made and then I think it could be an awesome course. Now, as is, it would be truly foolish to take this course.",1
890,"Lots of good information, but the presentation is very bad. Not only are the professors clearly struggling with the English (and the material, calling anatomical planes ""plates"" and confounding sulci with fissures, etc), but some of the recording/video editing decisions make it less engaging and more difficult to follow. For example, the size of the images is often compromised because they chose to show the professor on the left side of the screen, even though it is absolutely unnecessary to do so.Overall, I do not recommend this course.",1
895,"coursea does not allow me to quit the class. Also, I cannot do the homework or watch video at my own pace.",1
905,"The transition from the original Coursera platform to the new one has significantly reduced my overall satisfaction with the course experience (I have previously taken the 4 earlier Rice courses in this series and enjoyed them immensely).Major contributing factors to my dissatisfaction:-- The user interface changes are unwelcome and have detracted from my ability to engage with the material.-- There have been arbitrary (and unannounced) changes to polices, e.g. dropping distinction grading.-- The price increase per course and locking down of assignments to only those who have paid has unfortunate side effects, including.-- In contrast to previous courses in this series which had an active community engagement the discussion forums are now relatively empty, running the courses more often is not going to help this situation.Having previously been an unpaid evangelist for the Coursera approach and materials I now find myself extremely reluctant to recommend this revised experience to colleagues.",1
918,No translations available despite what subtitles and transcripts say.,1
1012,"the tutorials is not for average students, it takes a very high skill to understand them . also the quiz nd the assignments r too tough.hope you can make them a bit easy, the last one ,ie with graphs and trees was a bouncer. If the maths required is so high, please take a week to first explain the math fresher required in course and then start the main course",1
1148,the tests are difficult.,1
1156,"Poor visual aids, course content and format.",1
1265,very bad course,1
1559,This course should retrieved from Coursera. It is plenty of mistakes. One of the quiz is repeated. Questions do not have relation with lectures.,1
1624,"This course is not about Excel or MYSQL. This is only about Probability distribution, binary classification etc. So, if you're interested in learning some Math, this is a great course for you. But certainly not for learning some basic Excel and MYSQL. I am very disappointed and have lost all my money for nothing. I did not learn what I had initially thought I will. I feel cheated, I have lost both time and money at the same time.",1
1657,"Quizzes don't match what's been taught in the video lectures. Very poorly-designed questions, where there is more than one correct answer.",1
1726,"The instructor is VERY bad at presenting. SO dry and monotonic. Omg, I really want to learn all this but can't stand him talking.",1
1728,The course is very superficial in nature and there is no difficulty...,1
1729,The quality of videos is not good. There is some absurd voice in between. Also the course for week 3 has information related to finance which is beyond understanding levels of a person with no financial background.,1
1749,"What's the point of online education if one can only access the assignments if him has purchased the course? With no access to assignments, how could one evaluating his efficient of study?",1
1769,The course could be completed in a matter of a few hours. Super basic stuff. Waste of money.,1
1817,"If you are going to try and complete the specialization for this course series I suggest you look elsewhere. I was able to complete the first course with ease, but the second course to this specialization felt incomplete and does not tie in very well with the how excel is used. Don't be fooled by how easy the first weeks assignment is for the second course of this specialization.**My initial rating for this course alone was 4 stars, but due to the lack of effort and information in the 2nd course of this specialization I have to give this 1 star as these courses are all tied together.",1
1838,"I an very disappointed that DUKE hits your up for $79 just to grade the fist quiz (which should cost them $0). This is the fist time I have seen an Institution do this. I can understand charging for a certificate, or for a Final project, but not right out of the gate. I hope that the spirit of Coursera is not changing to a ""pay to play"" site. There are other higher rated Universities that take a more noble approach. I wonder if all the reviewers paid $79 day 1 for this class, or did DUKE recently changed their pricing policy after the reviews...",1
1870,"Very difficult to apply the knowledge without some support material with the content, e.g. PPT slides.",1
1873,"I would not recommend this course for a few reasons:1. There are no course notes accompanying the video lectures. Transcripts of the lectures in unformatted text files and a glossary are available for download. I really can’t figure why the instructor doesn’t provide an outline of what key concepts he wants us to learn from each lecture. Also, I’m surprised that Coursera doesn't require a basic set of learning tools for a paid class, such as lecture notes or an outline. This might be a good class for you if learn well from videos.2. The quizzes contain ambiguously written questions for no good reason.3. Two weeks in and there is little substance. For example, week 2 includes a few Skype videos of the professor interviewing former students from a Duke Master’s program. They seemed like very intelligent and nice people but the content of the videos offered little value (i.e., nothing new) to someone already working in corporate IT.",1
1898,Coursera does not want to give me a Certificate. I've got 95% for this course,1
1946,This is no real need for this course. Everything sounds like bits and pieces from magazine articles.... I suspect the sole purpose of its inclusion in the specialization is to fund Coursera. $79 at a time....,1
2039,"Really bad course. Badly taught, strange choice of assignments and quiz questions. Unfortunately, I did the free trial and Coursera didn't process my cancellation so that I had to pay for a whole month for this.Complete waste of time AND(!!!) money!",1
2070,"My experience with Teradata has been awful. Connection issues, latency, time outs. What should have taken 45 minutes took nearly two hours because of the load times for datasets. No clock or indication of progression for the queries.",1
2086,"I think this course if poorly organized. The instructor is really trying to show us that the real life data sets and databases are messy, but providing only written instructions for me it proved useless. I, for one, need to see what other people are doing and not read long pages of horrible written explanations.I paid for the course just to be able to do the exercises, which I also think it's a minus.All in all it didn't ""ENHANCE"" my career prospects, mostly because nothing useful was taught here. Wouldn't recommend anyone to pay for it.",1
2123,Unprecedented high speaking speed.,1
2138,"This course is too much doggy! Please do not use Coursera for advertising your friends´companies, or at least learn how to do it a little more professionally to look really relevant! This psychiatric lady also seems to be sexits. Looking at differences between pictures with a girl and pictures with a boy is really abominable and shows an intentional discrimination and racism. It is really shameful.",1
2189,"The technical support of this course is just terrible: just like many many other students (see the Discussion forums), I have experienced serious difficulties to access the databases platforms we need to learn and to complete our assignments. I can only echo the innumerable complains from my co-students about the lack of efficient support and technical reliability of this course; many of us are very unhappy about this, especially as they have paid for this course ... and what is Coursera doing about it, by the way?My advice: beware before enrolling in this course and even in this entire specialization, and search for alternative options (there are many, not only on Coursera but also on EdX and others ...)!!!",1
2227,"It is very interesting, but we have to face problems with Teradata, I have not been able even to log in, and a lot of students are in the same situation, and the problem persists, even in the duedate of the test.",1
2255,Perfect guided course. The only handicap to me is the accent of the speaking English. I hardly understand what they are saying without subtitles.Thx for your all precious effort.,1
2314,Unable to even start it... Click on videos of week 1 and nothing happens,1
2325,very boring and didn't learn anything i didn't already know. this was more like watching an anti drug propaganda film that I couldn't finish it.,1
2339,"yeah i would give zero if possible. very shallow and general, cannot learn much from it. if u want a course about neuroscience there's way better course than this. what the hell emory? what hte hell coursera? i feel less and less sincerity in coursera's mooc these days. edx is doing a much better job in my perspective.",1
2347,"If possible, I would give this course zero stars. It provides an incredibly closed minded view towards all topics and provides very minimal factual information. The makers of this course, and especially the instructor, obviously have had very little to no experience of any kind with most of the topics they discuss.",1
2377,"Feels underwritten by the DEA, and aimed at perhaps high school students? Very slow pace; info could've been distilled into less than half the lectures (I completed the '7 weeks' in 3 days). Doesn't really distinguish between users without serious problems & addicts (which I believe amplifies gateway effects & experimentation once people meet users who aren't brain damaged or addicts). Creates an exaggerated and arbitrary distinction between prescribed drugs as all good and recreational as all bad, and dismisses any possible benefits of substances that are not legal, noting only that medical marijuana has been helpful for HIV patients, which is certainly an understatement. Components are also helpful for cancer patients, anxiety, and more. Perhaps break this into studies of common drugs, how they work, & effects and separately, the mechanisms of addiction and treatment. However, I appreciated the 'reduce harm' policy economics.",1
2400,"Really disappointing course. Content is shallow, despite the impressive credentials of the Professor. Quizzes are ridiculously easy.",1
2442,Interesting to say the leastWhy cant i access my certificate. I paid and successfully passed,1
2491,Unprecedented high speaking speed.,1
2494,"There needs to be more help available, at least for paying students, to answer questions and clear misunderstanding. The quizzes are taking too much time.",1
2528,Could've learnt this on youtube - really not very good. Dr. Egger's courses are rigorous and full of math. This is just a bunch of pretty pictures. Shouldn't be included in this specialization.,1
2595,Tableau is garbage and their assignment practice questions don't work,1
2618,The course content is itself interesting but the lack of active mentors to provide guidance makes the course really difficult to learn. So many unanswered questions on the discussion board and many confused students. I am so glad I am not paying for this course.,1
2624,There is a gap between the instruction level and the difficulty of quizzes and final projects.,1
2667,"Online grader for labs is terribly buggy. Attempted submitting labs several occasions - all fail. Local builds work fine with apps working as expected and tests pass. The online builder gives very little feedback other than ""BuidError"". £40 wasted. Will not recommend and will never fall for it again. AVOID!",1
2677,"Outdated and unsupported !The code for the exercises was made for Eclipse ADT and Google dropped support for Eclipse a while ago. The official IDE for Android development is Android Studio now.I could import the project for Lab1 but I'm unable to compile the tests and the program with Android Studio, I get a ton of errors. My post in the forums about this is unanswered for 3 days now.",1
2723,"Very fast pace with no support. Be prepared to make countless online searches or to discuss solely with peers. Many drop out by the end of the course. Final Project is far too difficult for this course, because it did not prepare me at all. If you want to learn Android programming, I suggest you look elsewhere.",1
2733,"I was disappointed in the lack of explanation for the tools. Since everything depends on the IDE, and there was no instruction about the IDE, I found it difficult to do the labs. In the course of trying to, the IDE somehow managed to corrupt my hard drive. After that I pretty much lost interest in the course.",1
2765,No passion is on his lecture. There is only dryness and ethical superior pride through his theory.. Altruism without love is an empty vanity and well-designed commercial intention for selling his theory.,1
2773,"Too many lectures, specialized audience with huge competition, not accessible by novices of philosophy and only assessed through a single peer-reviewed assignment-essay.",1
2780,poor design on presentation assignment,1
2845,Very poor in all aspects.,1
2853,"Shame on you University of Houston SystemI did the first three lessons, which are less than average, then went on to quiz 1, after completion, a window appeared to ask me for money to get my results! This information should have been provided when I enrolled! I find that very mis leading.",1
2857,"The lectures are rather simple and easy to follow, but it's impossible to pass the quizzes with only a basic knowledge of mathematics/physics, only for experts. With the information provided in the video lectures you won't recieve a grade, there's a lot of extra work necessary with no other help given then some wiki that only a math genius would understand without any further help.",1
2914,"Horrible, endless rambling, no solutions to the quiz questions (unlike cal 1 course). sucks all the fun out of math, avoid this course, find an alternative where you can learn more with less time spent watching him write out 20 numbers.",1
3098,I did not know what was going on and I have to stop.,1
3105,Bad video quality and errors in course material. Worst course on Coursera.,1
3109,"I can't even begin to describe how much pain this course gave me.The code snippets and instructions in the exercise videos are incomplete/have errors and it's impossible to complete the exercises just using those (it's hours of extra work to get things working). Also, at some point you are given a new version of part of the files in the project, which won't match the rest of the files so there's remedial work to be done for that too. Some of these issues were flagged on the forum 5 months ago and still the course material wasn't updated. It all gets even worse as all assignments build upon the code written in these exercises.The assignment instructions are unclear. You are shown a demo of how the solution should look in the assignment videos, and then you are told you actually have to build something different than what you were shown. I also couldn't understand some of the grading criteria. You will get/lose marks on uploading a screenshot or naming variables/functions a certain way.I was really interested in this specialization so I kept going hoping it will get better but it only got worse. After 11 weeks of work I am ready to start something different. Wasn't expecting such low quality content on Coursera.",1
3182,Too hard to listen his English,1
3259,Very bad explanation too boring lectures,1
3278,"not good as usual one, the code you provided can not work, I had to debug againand the instructions for the assignments are not concrete as the last two courses",1
3281,no basics being taught! straight away code snippets are pasted.,1
3300,Not happy with this course.,1
3403,"Too long videos, you should make more short videos, instead of one boring long video. You speak too slow and that makes a 8 minutes video turns into 30 minutes video.",1
3509,The course is very boring and monotonous. It should be made more engaging. One needs to capture the concentration of students for a subject like Angular.,1
3548,TOO MUCH Peer rating too little hard information,1
3694,All this peer grading nonsense is garbage. If we are gonna pay 63$ a month of something we can at least get the proper grading system included.,1
3745,Startinng it now,1
3780,Linking programming language to hardware sucks. Do not waste time on this course.,1
3815,If I am auditing this class why can't the quizzes be free also?What happened to free Coursera?,1
3859,The course is almost about nothing. It seems to me that the teacher didn't make enough preparations and make a lot of mistakes during the couse. After 8 weeks of Arduino-related courses I've got almost nothing new besides first 2 chapters of Arduino Starter Kit book.,1
3914,"No forum, what are you thinking!",1
3949,This course is too short and have little real time example .,1
3956,One week of this course was only marginally relevant to the subject. The instructor even said as much.,1
4015,I don't need the teacher to read Aristotle for me. Reading is not Teaching.,1
4045,"I took all 5 previous courses in this series and they were all great.But suddenly Coursera has changed its policy, and one can not take courses for free anymore.If you just want to learn and gain knowledge without chasing the certificate, than the course is useless, because you can't receive feedback for your work.",1
4152,"I thought this course would teach art appreciation,but seems geared towards Teachers.",1
4155,The teachers there do not do what they teach: they rattle down their text as fast as they can speak and do not emphasize the content with movement or even change of expression. I was disappointed.,1
4177,The first three weeks assigments were way too easy and the answers could be found in the material.The last assignment was very poorly described and the material was very limited in explaining OOP. That meant it took a lot of time figuring out what exactly was needed to complete the assignment and how to do it.Disappointing after a great first course. Hoping the next will be better.,1
4211,"Waste of time and I did not learn anything from this course.It is basically 6 weeks of the ""facilitator"" asking questions without offering much in the form of answers.",1
4214,"Such lame quizes, I cannot pass them although I know this material in my sleep,because the english is so bad and has so many ambiguities; There are no single answers to a question, instead you need the check the correct answers, which are phrased in s misleading way, and one little mistake fails the whole question. So I try and try and try and never get all the correct checks for the specific questions. So I just fail and retry and fail and retry. This is so frustrating I consider I will unroll this course. Same because I know all this material !!!!",1
4234,"I´m quite disappointed in this course. First you should know that the first week doesn´t reflect at all the rest of the course in difficulty and in matter. As I was delighted by the first week presentation and way of explaining as soon I started the second week I was wondering what happen to the clear, concise examples and ideas presented in the first one. First The presentation of the following weeks is done by handwriting on software that give a very very poor graphic view. It´s BARELY READABLE ! It allows really smalls amounts of infos to be displayed. That could be redeemed by good explanations you may say but sadly it´s not the case most of the time. The examples are rarely connected to something real, numbers come up from ... nowhere. The level of difficulty could be challenging if you don´t have a bachelor of sciences like Math or Physics or Bio. It´s NOT A BEGINNER COURSE.To give more context I have done and succeed more 16 courses , 2 specializations, followed/audited about 3 others courses and that is the first time I´m giving a bad review. I´m sure the teachers put a lot of effort in doing the course , there is a lot subjects presented but I definitely suggest a change in the presentation to start then connect and fully explain examples. With some changes that course will fly high :)",1
4239,"Not very helpful for those with a solid statistical background. I prefer to use R to do the modeling things, while this course should talk more about pivot tables and existing useful financial functions which advantage over other statistical tools.",1
4243,Not enough detail and information provided in the lectures to undertake the final assessment.,1
4245,"Irrationally difficult and inexplicably sloppy. Having taken first ""Business Metrics for Data Driven Companies"" I had high hopes that it would be on the same level.Well, I was wrong. It was extremely messy, jumping around from definition to definition with little to no explanation and there was a general lack of motivation from professor Egger's part.Apart from week 1 that had some necessary basic knowledge of Excel, all of the next weeks' lessons were fast paced beyond a beginner's comprehension. By week 5 I had lost the motivation to go on and was only able to finish it through a great deal of trial and error on the quizzesI would not recommend it, unless you have some basic knowledge of the economic theories used in this lesson.",1
4249,"An absolutely dreadful course. The only things you'll end up studying are how to use the spreadsheets given and what the instructor was thinking when creating them... I can't figure out what, and there doesn't seem to be any way of finding out. The lectures were mostly stuff I learned at school and really quite easy, but I just have no idea what the final project has got to do with the lectures.",1
4257,if you do not have a background in statistics do not expect to pass this course,1
4283,This is more of an introduction to statistics lesson than one in excel... not what I had signed up for,1
4284,"Not done with the course yet, but I have to say it started out very well and organized. I was actually learning how to use excel in the first week WHILE the instructor was teaching. The later weeks, however, seem to be completely different. They're disorganized and I'm struggling to see how the material correlates. It's as if I'm being bombarded with random topics, in addition to the fact that the instructor literally stops using excel to teach. After week 1, lessons are just random notes on a blackboard with a link at the end to the excel sheet in which the instructor has already prepared before with A LOT of info that you need familiarize yourself with solo. I had high hopes when I was done with the first week, but now I have to say I'm bored and demotivated!! (so far)",1
4286,"This course has nothing to do with Excel. It should be called ""Statistic and binary modelling with little use in excel"". If you except to learn about functions, pivot tabels, macros and the many other exciting features of excel, this is NOT the course for you.",1
4287,I dislike this course because I have to complete so many assignment in one week. Instructions could have improved and slides could have improved rather than using chalkboard. Sorry there are a number of times I have to rewatch the videos and still dont understand. Hence I even have to place myself in another slot because I could not finish the assignment. Please improve on this module so that it is more enjoyable for learners who really want to learn. Thank you.,1
4314,Title misleading. Never ever a beginners course.,1
4315,"The concepts here are useful and Mr. Egger is a knowledgeable instructor but 1) this class is really about gathering information with Excel as the tool - you aren't learning anything about Excel functionality, so the title of this course is really misleading if you just want to become a stronger user in Excel 2) there is a huge disconnect between the video lessons and the excel worksheets used to complete the assignments and since many previous reviewers mentioned this, it seems like that's not going to change. 3) the disconnect between the lessons and the assignments wouldn't be an issue if the instructor could be bothered to respond to forum questions. Mine sat unanswered for 5 days as the deadline passed. You are NOT going to get support if you dont understand something.",1
4316,Really unhappy with how difficult and over complicated it is. I came here to learn about Excel. Pivot tables? functions? The course really loses focus and its unfortunate that I am now stuck here and cannot continue the entire specialization.,1
4322,"Very poor lecture, I barely learn anything about excel from this course. The course title is quite mis-leading",1
4326,"When the instructor for the course expresses amazement at the level of difficulty people are expressing in the forums that tells you a lot about how out of touch he is with what he is teaching and what is really required prerequisite knowledge.There is minimal actual instruction in excel-most often concepts are taught much like Khan Academy, on a digital blackboard. Nothing inherently wrong with that but when your course title has the word 'EXCEL' in it one would reasonably expect the instructor to actually demonstrate using excel. Nope, not here.If you've never heard of linear regression or Bayes Theorem don't bother with this course. Honestly. While those things may be easy to explain without the math they are very difficult concepts to implement and a simple 10 minute video won't clear the fog.You absolutely will not 'master' data analysis with this course. I've used Excel for over 15 years, daily, and to have the gall to say your course will 'master' something with a few videos is misleading and deceptive.If it wasn't for the TA/Mentors who do the lions share of work in the forums answering questions and deciphering the questions so students can understand them this course would be an abysmal failure.If you're wanting to jump on the data analysis/ scientist bandwagon look elsewhere. i.e. EdX has a great course on a true introduction to data analysis that is more in line with people's impression of actually using excel in that context.Now, having bashed the course I do believe the instructor to be a very competent and knowledgeable individual, but I feel he's been in academia too long and has grown accustomed to teaching those who've been in school continuously and still have algebra/ stats fresh in their minds vs. those who need to brush away the cobwebs. The course in more on the level of a 201 and in certain parts 401 level but not 101.",1
4329,Misleading course name/title. Was expecting a course on using Excel. Forums were cluttered and not monitored often.,1
4335,It is very easy and unusefull course.,1
4339,"Really wanted to take this class. Unfortunately, I believe it is more about advanced statistics then excel. It was advertised as a beginners class and that is not the case. I recommend having a significant knowledge of statistics before taking this course. I'm a 15 year senior level accounting executive and I was easily spending 10 to 15 hours a week plus watching the videos 3 or 4 times each in order to understand the content. It was very difficult to understand. Disappointing.",1
4346,"Poorly coordinated lectures. References to resources that are not provided. No response (at least, for days on end) when questions are posted on the forums",1
4348,"This is an advanced Statistics class. Learning was chaotic, confusing, and fast paced. Strong Mathematics skills required. As icing on the cake, there is an 8 hour project at the end of the course .. and they only tell you at the end that you should have been working on this all along! Not at all what I wanted to learn or find productive in the real world.",1
4350,"No relevance to specialisation. Do not expect to get through this if you have not taken multiple statistics courses at university level or higher maths. Barely any practical application, does not prepare you for final project.",1
4354,"Concepts are fantastic but the material developed to deliver the course is short of expectations, especially from a university. Excel sheets do not match what is demonstrated in video lectures, lots of confusion around how to complete tasks, quiz answer options not being correct, and missing Excel spreadsheets (e.g. video lecture says to refer to accompanying excel spreadsheet, but no spreadsheet available). Also, judging from past discussions by students, some inconsistencies around formulas being presented in video lectures versus assignment questions. could have been a great course, but the inconsistencies have made is very disappointing.",1
4355,"Interesting statistical concepts, and great theory. However, the lectures and the quizzes do not prepare the student well for the final project.",1
4357,Really confusing and struggled a lot. The course doesn't prepare you for the final project.,1
4359,The course doesn't prepare you for the final project.,1
4361,"The title is very misleading. Excel is an afterthought for this course; instead there is a heavy focus on statistics. The class claims to be for beginners, but that is clearly not the case, as it requires previous knowledge in inferential statistics and calculus.Excel is hardly used and is certainly not the focus; there are weeks where Excel is not used at all. There are no practice assignments, only quizzes.It's clear that this course is outdated and poorly maintained, as the videos refer to examples that are not included or content that was not presented.Needless to say, I will not be taking any other courses in this specialization.",1
4369,The course structure is not thoughtfully prepared. There is a lot of confusion around what the instructor wants to say. The practice quizzes and course content have no match whatsoever,1
4384,"Content is not well organized, videos are disconnected from one another, explanations are not clear, spreadsheets contain vast information that is not explained anywhere. It is been quite difficult to follow through the course and I bet many students are giving up.",1
4398,"this course is definitely NOT for beginners. you MUST have intermediate to advanced knowledge of statistics and math. I had to resort to google and khan academy extensively just to grasp the concepts in this course. This course also does not teach you everything about excel, let alone master it. you just refer to pre made excel sheets for quizzes. thats it. Good luck figuring those out.",1
4407,"Don't be fooled by how detailed and clear the first weeks videos are. The second thru the final weeks are lacking details and explanations and found myself lost during most of the videos. There were even a few typos and errors. Be ready to do a lot independent research and learning from other sources in order to complete the weekly quiz. I was unable to complete the final project of this course due to the lack of knowledge provided by the lecture videos and some of own research. I was hoping to complete the specialization for this, but it doesn't seem like this course provided me with enough to proceed.** The use of excel on the weekly basis was poorly integrated with the flow of the course.",1
4423,"Complex concepts (e.g., regression), which cannot be taught in such a short course format (I know from extensive prior training), are taught here in an arcane way. I don't know how students without prior knowledge on these topics (e.g., regression, ROC curve analysis) could possibly understand this when taught this way.Course is also in an 'early draft' mode, with plenty of mistakes in the videos/slides. The course (and specialization) really tarnishes - instead of enhancing - this institution's outside image and reputation.Really a deception; sorry I took this class and specialization, a complete waste of my time and money. The initial presentation was misleading (and I have found online many people sharing the same feeling).",1
4426,"Given this is the third (or fourth) iteration of this course, it's telling that the errors from the original release remain in the videos and quizzes. There are other, higher-quality Data Science MOOCs available.",1
4429,"Too advanced, not enough Excel",1
4433,"Probably the worst class I have ever taken on Coursera. The teacher asked us to do tons of things without explaining how and used tons of complicated math formulas without explaining what they were, what they did, or when and how to use them. There were also actual incorrect answers in the videos on occasion, so that even if you did do things correctly, you would think you were wrong and be confused, and there were a lot of inconsistencies between the spreadsheets used in the videos and the methods used to solve things compared to the actual spreadsheets given to us, which makes things pretty impossible to learn. If you're more advanced, it may be easier to find and understand the differences between the video and the spreadsheets, but the whole point of this class is that it is for beginners.",1
4445,Not for beginners as promised. You need strong statistical skills to understand it.,1
4459,The course requires good knowledge of statistics as a pre-requisite.,1
4463,"Unfortunately, the material and lectures of this course fell short of my expectations. Lectures don't follow a logical path and are all over the place, and some concepts are not expanded as required. Overall, I believe they need to improve how the content is presented, and how it's applied in a real world context.",1
4466,"Being honest, the lessons in the course are disconnected with the weekly tests, specially for the final exam. Professor Daniel Egger and his assistan MUST improve the lessons, including examples step by step specially for the multiple linear regression su",1
4470,In the course info this is described as the first course in the series and that it requires no prior knowledge but the first week quiz contains questions referring to an equation 'discussed in the previous course'.,1
